shangpai_date,url,price,title,address,price_new,xingshi
2015-10,https://www.guazi.com/wh/8d148b13a16a204bx.htm,¥5.50            ,比亚迪S6 2014款 2.0L 手动豪华型 5座,武汉,"
                            新车指导价8.70万(含税)
                    ",4.81万公里
2014-04,https://www.guazi.com/wh/f917099b7a52fc4cx.htm,¥11.10            ,现代ix35 2013款 2.0L 自动两驱智能型GLS 国IV,武汉,"
                            新车指导价21.40万(含税)
                    ",1.9万公里
2014-01,https://www.guazi.com/wh/7b6081ab8405e718x.htm,¥14.20            ,现代索纳塔八 2013款 2.4L 自动领先版 国IV,武汉,"
                            新车指导价21.70万(含税)
                    ",3万公里
2013-11,https://www.guazi.com/wh/779f571d5b355c71x.htm,¥9.00            ,斯柯达明锐 2010款 2.0TSI RS,武汉,"
                            新车指导价22.90万(含税)
                    ",6.65万公里
2014-03,https://www.guazi.com/wh/3fa99a27ce75ceabx.htm,¥2.80            ,长安商用欧力威 2013款 1.4L 手动劲享型,武汉,"
                            新车指导价5.70万(含税)
                    ",3.47万公里
2014-05,https://www.guazi.com/wh/7e2159500501b421x.htm,¥1.90            ,比亚迪F0 2012款 1.0L 悦酷型,武汉,"
                            新车指导价4.40万(含税)
                    ",2.56万公里
2015-05,https://www.guazi.com/wh/38e0df7b7640901cx.htm,¥4.89            ,东风风行景逸X3 2015款 1.5L 豪华型,武汉,"
                            新车指导价8.00万(含税)
                    ",1.53万公里
2014-11,https://www.guazi.com/wh/4a0c75f65e35911bx.htm,¥7.80            ,别克英朗 2014款 XT 1.6L 自动时尚版,武汉,"
                            新车指导价16.30万(含税)
                    ",4.83万公里
2014-08,https://www.guazi.com/wh/3f47001fd0210455x.htm,¥6.30            ,标致308 2014款 乐享版 经典 1.6L 自动优尚型,武汉,"
                            新车指导价12.60万(含税)
                    ",4.38万公里
2016-01,https://www.guazi.com/wh/0845d5cd80df087fx.htm,¥10.80            ,大众朗行 2015款 1.6L 自动舒适版,武汉,"
                            新车指导价15.20万(含税)
                    ",3.15万公里
2011-08,https://www.guazi.com/wh/24e315ce52dca5e9x.htm,¥6.50            ,别克英朗 2011款 GT 1.6T 时尚运动版真皮款,武汉,"
                            新车指导价19.20万(含税)
                    ",8.56万公里
2015-02,https://www.guazi.com/wh/b00ba21509f17a0cx.htm,¥5.30            ,雪佛兰爱唯欧 2014款 三厢 1.4SL AT 时尚版,武汉,"
                            新车指导价9.40万(含税)
                    ",7.45万公里
2014-04,https://www.guazi.com/wh/7f19e6c9bb27c48fx.htm,¥3.70            ,宝骏630 2014款 1.5L 手动舒适型,武汉,"
                            新车指导价7.70万(含税)
                    ",2.89万公里
2016-02,https://www.guazi.com/wh/b6ab1b5fdef7e369x.htm,¥3.80            ,吉利远景 吉利汽车  远景  2016款  1.5  手动幸福版,武汉,"
                    ",4.6万公里
2011-12,https://www.guazi.com/wh/875672ce1f99e578x.htm,¥4.50            ,别克凯越 2011款 1.6LE-AT,武汉,"
                            新车指导价12.80万(含税)
                    ",6.96万公里
2013-06,https://www.guazi.com/wh/08abc0a8cfce0093x.htm,¥6.68            ,大众朗逸 2013款 改款经典 1.6L 手动风尚版,武汉,"
                            新车指导价12.30万(含税)
                    ",3.34万公里
2010-07,https://www.guazi.com/wh/58b032e02d324882x.htm,¥3.20            ,荣威350 2010款 350S 1.5L 自动迅达版,武汉,"
                            新车指导价10.90万(含税)
                    ",11.19万公里
2013-12,https://www.guazi.com/wh/e92d1b96bb21448ex.htm,¥6.80            ,斯柯达明锐 2014款 1.6L 自动逸杰版,武汉,"
                            新车指导价15.00万(含税)
                    ",7.8万公里
2015-09,https://www.guazi.com/wh/1906830181a6afe7x.htm,¥6.20            ,福特福睿斯 2015款 1.5L 手动舒适型,武汉,"
                            新车指导价10.50万(含税)
                    ",2.07万公里
2014-09,https://www.guazi.com/wh/670839d1b7787070x.htm,¥16.50            ,别克君越 2013款 2.4L SIDI精英舒适型,武汉,"
                            新车指导价27.80万(含税)
                    ",4.5万公里
2013-06,https://www.guazi.com/wh/c5c1d27e1f48bdabx.htm,¥5.50            ,雪铁龙世嘉 2013款 两厢 1.6L 自动乐尚型,武汉,"
                            新车指导价12.80万(含税)
                    ",4.3万公里
2014-10,https://www.guazi.com/wh/6212a0cce705a32cx.htm,¥9.60            ,大众速腾 2014款 改款 1.6L 自动舒适型,武汉,"
                            新车指导价16.40万(含税)
                    ",4万公里
2014-08,https://www.guazi.com/wh/1f6cce38a4b12964x.htm,¥6.90            ,标致408 2013款 2.0L 自动舒适版,武汉,"
                            新车指导价15.60万(含税)
                    ",5.04万公里
2011-05,https://www.guazi.com/wh/a18b82a6d7c1bc34x.htm,¥4.98            ,标致408 2010款 2.0L 自动舒适版,武汉,"
                            新车指导价15.40万(含税)
                    ",5.8万公里
2015-12,https://www.guazi.com/wh/27212581b817e254x.htm,¥6.30            ,北汽幻速S6 2016款 1.5T 手动领先型,武汉,"
                            新车指导价10.50万(含税)
                    ",2.03万公里
2012-12,https://www.guazi.com/wh/14909181d16104c8x.htm,¥8.40            ,起亚K5 2012款 2.0L 自动DLX,武汉,"
                            新车指导价20.50万(含税)
                    ",4.8万公里
2015-02,https://www.guazi.com/wh/abc476905e0b1fd7x.htm,¥11.30            ,起亚佳乐 2013款 2.0L 5座自动标准版 国V(进口),武汉,"
                            新车指导价17.50万(含税)
                    ",1.87万公里
2014-11,https://www.guazi.com/wh/7fbd0dabb2a9a38ax.htm,¥6.98            ,雪佛兰科鲁兹 2013款 1.8L SE AT,武汉,"
                            新车指导价14.90万(含税)
                    ",5.61万公里
2015-09,https://www.guazi.com/wh/44241265048e9168x.htm,¥35.50            ,丰田普拉多 2015款 2.7L 自动标准版,武汉,"
                            新车指导价42.30万(含税)
                    ",3.36万公里
2014-02,https://www.guazi.com/wh/173803d9a7593622x.htm,¥7.00            ,Smartsmart fortwo 2012款 1.0 MHD 硬顶舒适版,武汉,"
                            新车指导价13.90万(含税)
                    ",1.9万公里
2015-09,https://www.guazi.com/wh/ae639d43ea254d5ex.htm,¥4.39            ,东风风行菱智 2015款 V3 1.6L 7座舒适型,武汉,"
                            新车指导价7.30万(含税)
                    ",4.19万公里
2015-10,https://www.guazi.com/wh/6c957a9fbd744002x.htm,¥8.50            ,菲亚特致悦 2014款 1.4T 自动运动版,武汉,"
                            新车指导价15.10万(含税)
                    ",1.01万公里
2014-12,https://www.guazi.com/wh/7bd61c1da7fb9efex.htm,¥1.80            ,北汽威旺306 2011款 1.3L基本型7座,武汉,"
                            新车指导价4.00万(含税)
                    ",9.21万公里
2013-10,https://www.guazi.com/wh/a6f0bba62ff73451x.htm,¥3.75            ,东风风行菱智 2013款 M5 Q7 2.0L 7座长轴舒适型,武汉,"
                            新车指导价8.90万(含税)
                    ",9.5万公里
2015-09,https://www.guazi.com/wh/6c173c9bbc2716b8x.htm,¥3.80            ,东风风行菱智 2015款 V3 1.5L 5座特惠型,武汉,"
                            新车指导价5.90万(含税)
                    ",5.91万公里
2017-01,https://www.guazi.com/wh/8f65b496143b9e76x.htm,¥6.00            ,,武汉,"
                    ",1.9万公里
2014-11,https://www.guazi.com/wh/bb41f896876f7cd7x.htm,¥12.00            ,依维柯宝迪 2014款 2.5T 5座 柴油机,武汉,"
                    ",12.16万公里
2014-09,https://www.guazi.com/wh/f1f7a2d2b2bf14b5x.htm,¥12.00            ,起亚K5 2014款 2.0L 自动LUXURY,武汉,"
                            新车指导价20.50万(含税)
                    ",2.2万公里
2012-03,https://www.guazi.com/wh/0b32f03d00098c0bx.htm,¥2.95            ,东风风神H30 2012款 CROSS 1.6L 手动尊尚型,武汉,"
                            新车指导价8.20万(含税)
                    ",6.65万公里
2015-09,https://www.guazi.com/wh/e4ccf2ca1abbc5dcx.htm,¥10.80            ,大众朗行 2015款 1.6L 自动风尚版,武汉,"
                            新车指导价13.60万(含税)
                    ",2.06万公里
2012-05,https://www.guazi.com/wh/1182a7b12ee2f9e5x.htm,¥10.50            ,雷诺科雷傲 2012款 2.5L 两驱舒适导航版(进口),武汉,"
                            新车指导价28.00万(含税)
                    ",9.65万公里
2014-05,https://www.guazi.com/wh/5d34d84bbf1b3294x.htm,¥2.50            ,北京汽车E系列 2012款 两厢 1.3L 手动乐天版,武汉,"
                            新车指导价6.40万(含税)
                    ",5.4万公里
2012-11,https://www.guazi.com/wh/d5a86acc5985c36cx.htm,¥7.75            ,现代ix35 2012款 2.0L 手动两驱新锐版GL,武汉,"
                            新车指导价18.40万(含税)
                    ",6.18万公里
2015-04,https://www.guazi.com/wh/b94c3a4bd5445263x.htm,¥6.45            ,大众桑塔纳 2015款 1.6L 手动舒适版,武汉,"
                            新车指导价11.30万(含税)
                    ",3.8万公里
2013-11,https://www.guazi.com/wh/3915261134c08138x.htm,¥9.60            ,雪佛兰迈锐宝 2013款 2.0L 自动豪华版,武汉,"
                            新车指导价19.70万(含税)
                    ",5.7万公里
2014-05,https://www.guazi.com/wh/269c03f0c038d3b9x.htm,¥5.75            ,大众桑塔纳 2013款 1.6L 手动舒适版,武汉,"
                            新车指导价11.30万(含税)
                    ",9.2万公里
2016-05,https://www.guazi.com/wh/e8201915c1f6c1e7x.htm,¥5.70            ,奇瑞瑞虎3 2015款 1.6L 手动智尚纪念版,武汉,"
                            新车指导价8.70万(含税)
                    ",3.26万公里
2015-08,https://www.guazi.com/wh/970b3e5b21ba3534x.htm,¥4.20            ,雪佛兰赛欧 2015款 赛欧3 1.5L 手动理想天窗版,武汉,"
                            新车指导价7.40万(含税)
                    ",4.79万公里
2014-08,https://www.guazi.com/wh/d9caa674cbf645dcx.htm,¥11.20            ,现代ix35 2013款 2.0L 自动两驱智能型GLS 国IV,武汉,"
                            新车指导价21.40万(含税)
                    ",3.14万公里
2013-12,https://www.guazi.com/wh/ab2246b422c39444x.htm,¥5.40            ,雪佛兰科鲁兹 2013款 1.6L SE MT,武汉,"
                            新车指导价13.00万(含税)
                    ",4.7万公里
2010-01,https://www.guazi.com/wh/24b25e8051ef618dx.htm,¥11.30            ,斯巴鲁森林人 2010款 2.5XS 自动豪华版,武汉,"
                            新车指导价29.30万(含税)
                    ",8万公里
2014-02,https://www.guazi.com/wh/f7b53f826497d1e3x.htm,¥6.20            ,大众POLO 2013款 1.4L 自动舒适版,武汉,"
                            新车指导价11.60万(含税)
                    ",7.57万公里
2015-09,https://www.guazi.com/wh/269c56b900a6840ax.htm,¥6.50            ,长安CS35 2015款 1.6L 自动豪华型 国IV,武汉,"
                            新车指导价10.10万(含税)
                    ",1.92万公里
2011-10,https://www.guazi.com/wh/65788e041d86fa3dx.htm,¥3.28            ,比亚迪S6 2011款 2.0L 手动豪华型,武汉,"
                            新车指导价9.80万(含税)
                    ",11万公里
2012-01,https://www.guazi.com/wh/b7d945334000cd3ex.htm,¥3.88            ,吉利经典帝豪 2010款 三厢 1.8L CVT天窗型,武汉,"
                            新车指导价10.50万(含税)
                    ",6.52万公里
2012-01,https://www.guazi.com/wh/51c9297c0c9caecex.htm,¥11.00            ,Jeep指南者 2011款 2.4L 四驱运动版(进口),武汉,"
                            新车指导价26.70万(含税)
                    ",5.24万公里
2013-07,https://www.guazi.com/wh/090b6246db5eab21x.htm,¥4.99            ,东风风神A60 2012款 1.6L 自动豪华型,武汉,"
                            新车指导价10.60万(含税)
                    ",2.2万公里
2015-02,https://www.guazi.com/wh/922c1e0b30d5cf51x.htm,¥10.00            ,起亚佳乐 2013款 2.0L 5座自动标准版 国V(进口),武汉,"
                            新车指导价17.50万(含税)
                    ",9.97万公里
2011-11,https://www.guazi.com/wh/268b4bc5b2ca4893x.htm,¥4.45            ,福特福克斯 2011款 三厢 1.8L 自动时尚型,武汉,"
                            新车指导价13.90万(含税)
                    ",9.5万公里
2016-03,https://www.guazi.com/wh/fe101d997639bedbx.htm,¥4.60            ,东风风行风行S500 2016款 1.5L 手动豪华型Ⅱ,武汉,"
                            新车指导价7.70万(含税)
                    ",2.05万公里
2012-06,https://www.guazi.com/wh/7b3ba63a35ba6801x.htm,¥9.30            ,现代ix35 2012款 2.0L 自动两驱精英版GLS,武汉,"
                            新车指导价21.30万(含税)
                    ",7.4万公里
